측정월,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),Year
201211,금천구,34.0,0.0,2012
201211,노원구,42.0,0.0,2012
201211,도봉구,39.0,0.0,2012
201211,도산대로,45.0,25.0,2012
201211,동대문구,44.0,0.0,2012
201211,동작구,49.0,0.0,2012
201211,동작대로,52.0,30.0,2012
201211,마포구,44.0,0.0,2012
201211,서대문구,40.0,0.0,2012
201211,서초구,45.0,0.0,2012
201211,성동구,44.0,0.0,2012
201211,성북구,39.0,0.0,2012
201211,송파구,40.0,0.0,2012
201211,신촌로,60.0,30.0,2012
201211,양천구,42.0,0.0,2012
201211,영등포구,47.0,0.0,2012
201211,영등포로,48.0,28.0,2012
201211,용산구,42.0,0.0,2012
201211,은평구,41.0,0.0,2012
201211,정릉로,44.0,21.0,2012
201211,종로,40.0,28.0,2012
201211,종로구,43.0,22.0,2012
201211,중구,38.0,0.0,2012
201211,중랑구,44.0,0.0,2012
201211,천호대로,39.0,24.0,2012
201211,청계천로,46.0,27.0,2012
201211,한강대로,48.0,22.0,2012
201211,홍릉로,53.0,28.0,2012
201211,홍지문,36.0,28.0,2012
201211,화랑로,51.0,40.0,2012
201210,강남구,37.0,0.0,2012
201210,강남대로,45.0,27.0,2012
201210,강동구,32.0,0.0,2012
201210,강변북로,40.0,29.0,2012
201210,강북구,29.0,0.0,2012
201210,강서구,34.0,0.0,2012
201210,공항대로,44.0,21.0,2012
201210,관악구,31.0,0.0,2012
201210,광진구,33.0,0.0,2012
201210,구로구,30.0,0.0,2012
201210,금천구,32.0,0.0,2012
201210,노원구,30.0,0.0,2012
201210,도봉구,31.0,0.0,2012
201210,도산대로,36.0,19.0,2012
201210,동대문구,34.0,0.0,2012
201210,동작구,37.0,0.0,2012
201210,동작대로,41.0,23.0,2012
201210,마포구,34.0,0.0,2012
201210,서대문구,29.0,0.0,2012
201210,서초구,35.0,0.0,2012
201210,성동구,35.0,0.0,2012
201210,성북구,31.0,0.0,2012
201210,송파구,33.0,0.0,2012
201210,신촌로,42.0,23.0,2012
201210,양천구,37.0,0.0,2012
201210,영등포구,36.0,0.0,2012
201210,영등포로,36.0,20.0,2012
201210,용산구,32.0,0.0,2012
201210,은평구,32.0,0.0,2012
201210,정릉로,34.0,18.0,2012
201210,종로,36.0,20.0,2012
201210,종로구,34.0,18.0,2012
201210,중구,30.0,0.0,2012
201210,중랑구,34.0,0.0,2012
201210,천호대로,33.0,19.0,2012
201210,청계천로,37.0,21.0,2012
201210,한강대로,39.0,17.0,2012
201210,홍릉로,46.0,25.0,2012
201210,홍지문,35.0,24.0,2012
201210,화랑로,43.0,35.0,2012
201209,강남구,32.0,0.0,2012
201209,강남대로,39.0,25.0,2012
201209,강동구,25.0,0.0,2012
201209,강변북로,33.0,23.0,2012
201209,강북구,32.0,0.0,2012
201209,강서구,29.0,15.0,2012
201209,공항대로,36.0,19.0,2012
201209,관악구,27.0,0.0,2012
201209,광진구,25.0,14.0,2012
201209,구로구,28.0,0.0,2012
201209,금천구,32.0,0.0,2012
201209,노원구,25.0,0.0,2012
201209,도봉구,23.0,0.0,2012
201209,도산대로,29.0,17.0,2012
201209,동대문구,27.0,0.0,2012
201209,동작구,32.0,0.0,2012
201209,동작대로,35.0,20.0,2012
201209,마포구,27.0,0.0,2012
201209,서대문구,23.0,0.0,2012
201209,서초구,28.0,0.0,2012
201209,성동구,27.0,0.0,2012
201209,성북구,23.0,0.0,2012
201209,송파구,25.0,0.0,2012
201209,신촌로,32.0,21.0,2012
201209,양천구,33.0,0.0,2012
201209,영등포구,31.0,0.0,2012
201209,영등포로,28.0,18.0,2012
201209,용산구,26.0,0.0,2012
201209,은평구,26.0,0.0,2012
201209,정릉로,29.0,14.0,2012
201209,종로,31.0,18.0,2012
201209,종로구,27.0,15.0,2012
201209,중구,24.0,0.0,2012
201209,중랑구,27.0,0.0,2012
201209,천호대로,28.0,18.0,2012
201209,청계천로,29.0,18.0,2012
201209,한강대로,32.0,15.0,2012
201209,홍릉로,30.0,23.0,2012
201209,홍지문,31.0,21.0,2012
201209,화랑로,36.0,30.0,2012
201208,강남구,25.0,0.0,2012
201208,강남대로,34.0,22.0,2012
201208,강동구,20.0,0.0,2012
201208,강변북로,29.0,20.0,2012
201208,강북구,28.0,0.0,2012
201208,강서구,23.0,16.0,2012
201208,공항대로,26.0,16.0,2012
201208,관악구,20.0,0.0,2012
201208,광진구,20.0,14.0,2012
201208,구로구,21.0,0.0,2012
201208,금천구,30.0,0.0,2012
201208,노원구,23.0,0.0,2012
201208,도봉구,19.0,0.0,2012
201208,도산대로,23.0,15.0,2012
201208,동대문구,22.0,0.0,2012
201208,동작구,27.0,0.0,2012
201208,동작대로,28.0,15.0,2012
201208,마포구,21.0,0.0,2012
201208,서대문구,18.0,0.0,2012
201208,서초구,22.0,0.0,2012
201208,성동구,16.0,0.0,2012
201208,성북구,19.0,0.0,2012
201208,송파구,18.0,0.0,2012
201208,신촌로,26.0,19.0,2012
201208,양천구,24.0,0.0,2012
201208,영등포구,23.0,0.0,2012
201208,영등포로,21.0,15.0,2012
201208,용산구,21.0,0.0,2012
201208,은평구,21.0,0.0,2012
201208,정릉로,25.0,12.0,2012
201208,종로,28.0,18.0,2012
201208,종로구,22.0,0.0,2012
201208,중구,19.0,0.0,2012
201208,중랑구,22.0,0.0,2012
201208,천호대로,27.0,19.0,2012
201208,청계천로,23.0,16.0,2012
201208,한강대로,29.0,12.0,2012
201208,홍릉로,30.0,21.0,2012
201208,홍지문,23.0,19.0,2012
201208,화랑로,30.0,24.0,2012
201207,강남구,31.0,0.0,2012
201207,강남대로,40.0,25.0,2012
201207,강동구,27.0,0.0,2012
201207,강변북로,39.0,27.0,2012
201207,강북구,37.0,0.0,2012
201207,강서구,27.0,0.0,2012
201207,공항대로,31.0,20.0,2012
201207,관악구,27.0,0.0,2012
201207,광진구,29.0,0.0,2012
201207,구로구,26.0,0.0,2012
201207,금천구,33.0,0.0,2012
201207,노원구,32.0,0.0,2012
201207,도봉구,25.0,0.0,2012
201207,도산대로,29.0,17.0,2012
201207,동대문구,28.0,0.0,2012
201207,동작구,32.0,0.0,2012
201207,동작대로,38.0,17.0,2012
201207,마포구,27.0,0.0,2012
201207,서대문구,24.0,0.0,2012
201207,서초구,28.0,0.0,2012
201207,성동구,26.0,0.0,2012
201207,성북구,25.0,0.0,2012
201207,송파구,25.0,0.0,2012
201207,신촌로,33.0,22.0,2012
201207,양천구,30.0,0.0,2012
201207,영등포구,29.0,0.0,2012
201207,영등포로,32.0,21.0,2012
201207,용산구,27.0,0.0,2012
201207,은평구,26.0,0.0,2012
201207,정릉로,30.0,15.0,2012
201207,종로,35.0,24.0,2012
201207,종로구,28.0,18.0,2012
201207,중구,24.0,0.0,2012
201207,중랑구,29.0,0.0,2012
201207,천호대로,32.0,23.0,2012
201207,청계천로,29.0,20.0,2012
201207,한강대로,33.0,15.0,2012
201207,홍릉로,37.0,26.0,2012
201207,홍지문,27.0,23.0,2012
201207,화랑로,42.0,25.0,2012
201206,강남구,41.0,0.0,2012
201206,강남대로,51.0,33.0,2012
201206,강동구,38.0,0.0,2012
201206,강변북로,46.0,34.0,2012
201206,강북구,48.0,0.0,2012
201206,강서구,40.0,0.0,2012
201206,공항대로,46.0,26.0,2012
201206,관악구,40.0,0.0,2012
201206,광진구,37.0,26.0,2012
201206,구로구,41.0,0.0,2012
201206,금천구,47.0,0.0,2012
201206,노원구,42.0,0.0,2012
201206,도봉구,37.0,0.0,2012
201206,도산대로,42.0,26.0,2012
201206,동대문구,41.0,0.0,2012
201206,동작구,41.0,0.0,2012
201206,동작대로,48.0,22.0,2012
201206,마포구,39.0,0.0,2012
201206,서대문구,36.0,0.0,2012
201206,서초구,42.0,0.0,2012
201206,성동구,47.0,0.0,2012
201206,성북구,37.0,0.0,2012
201206,송파구,36.0,0.0,2012
201206,신촌로,46.0,30.0,2012
201206,양천구,42.0,0.0,2012
201206,영등포구,42.0,0.0,2012
201206,영등포로,44.0,26.0,2012
201206,용산구,38.0,0.0,2012
201206,은평구,39.0,0.0,2012
201206,정릉로,45.0,24.0,2012
201206,종로,46.0,30.0,2012
201206,종로구,40.0,27.0,2012
201206,중구,36.0,0.0,2012
201206,중랑구,41.0,0.0,2012
201206,천호대로,42.0,30.0,2012
201206,청계천로,43.0,23.0,2012
201206,한강대로,47.0,21.0,2012
201206,홍릉로,46.0,32.0,2012
201206,홍지문,38.0,26.0,2012
201206,화랑로,52.0,35.0,2012
201205,강남구,52.0,0.0,2012
201205,강남대로,62.0,40.0,2012
201205,강동구,49.0,0.0,2012
201205,강변북로,59.0,42.0,2012
201205,강북구,49.0,0.0,2012
201205,강서구,56.0,30.0,2012
201205,공항대로,63.0,32.0,2012
201205,관악구,52.0,0.0,2012
201205,광진구,51.0,26.0,2012
201205,구로구,53.0,0.0,2012
201205,금천구,56.0,0.0,2012
201205,노원구,52.0,0.0,2012
201205,도봉구,47.0,0.0,2012
201205,도산대로,56.0,27.0,2012
201205,동대문구,53.0,0.0,2012
201205,동작구,49.0,0.0,2012
201205,동작대로,62.0,25.0,2012
201205,마포구,53.0,0.0,2012
201205,서대문구,48.0,0.0,2012
201205,서초구,55.0,0.0,2012
201205,성동구,59.0,0.0,2012
201205,성북구,45.0,0.0,2012
201205,송파구,47.0,0.0,2012
201205,신촌로,55.0,36.0,2012
201205,양천구,55.0,0.0,2012
201205,영등포구,57.0,0.0,2012
201205,영등포로,57.0,30.0,2012
201205,용산구,51.0,0.0,2012
201205,은평구,51.0,0.0,2012
201205,정릉로,55.0,27.0,2012
201205,종로,55.0,36.0,2012
201205,종로구,53.0,29.0,2012
201205,중구,50.0,0.0,2012
201205,중랑구,51.0,0.0,2012
201205,천호대로,52.0,32.0,2012
201205,청계천로,53.0,24.0,2012
201205,한강대로,61.0,25.0,2012
201205,홍릉로,58.0,36.0,2012
201205,홍지문,47.0,31.0,2012
201205,화랑로,57.0,45.0,2012
201204,강남구,53.0,0.0,2012
201204,강남대로,62.0,37.0,2012
201204,강동구,50.0,0.0,2012
201204,강변북로,57.0,36.0,2012
201204,강북구,50.0,0.0,2012
201204,강서구,57.0,27.0,2012
201204,공항대로,62.0,24.0,2012
201204,관악구,49.0,0.0,2012
201204,광진구,54.0,25.0,2012
201204,구로구,50.0,0.0,2012
201204,금천구,51.0,0.0,2012
201204,노원구,49.0,0.0,2012
201204,도봉구,48.0,0.0,2012
201204,도산대로,57.0,23.0,2012
201204,동대문구,54.0,0.0,2012
201204,동작구,51.0,0.0,2012
201204,동작대로,63.0,21.0,2012
201204,마포구,53.0,0.0,2012
201204,서대문구,47.0,0.0,2012
201204,서초구,55.0,0.0,2012
201204,성동구,54.0,0.0,2012
201204,성북구,48.0,0.0,2012
201204,송파구,49.0,0.0,2012
201204,신촌로,53.0,25.0,2012
201204,양천구,49.0,0.0,2012
201204,영등포구,55.0,0.0,2012
201204,영등포로,56.0,23.0,2012
201204,용산구,51.0,0.0,2012
201204,은평구,48.0,0.0,2012
201204,정릉로,54.0,24.0,2012
201204,종로,54.0,33.0,2012
201204,종로구,52.0,24.0,2012
201204,중구,54.0,0.0,2012
201204,중랑구,53.0,0.0,2012
201204,천호대로,52.0,28.0,2012
201204,청계천로,51.0,24.0,2012
201204,한강대로,62.0,22.0,2012
201204,홍릉로,57.0,32.0,2012
201204,홍지문,45.0,26.0,2012
201204,화랑로,57.0,36.0,2012
201203,강남구,48.0,0.0,2012
201203,강남대로,60.0,38.0,2012
201203,강동구,44.0,0.0,2012
201203,강변북로,53.0,34.0,2012
201203,강북구,46.0,0.0,2012
201203,강서구,52.0,28.0,2012
201203,공항대로,59.0,27.0,2012
201203,관악구,47.0,0.0,2012
201203,광진구,47.0,28.0,2012
201203,구로구,48.0,0.0,2012
201203,금천구,48.0,0.0,2012
201203,노원구,38.0,0.0,2012
201203,도봉구,44.0,0.0,2012
201203,도산대로,53.0,25.0,2012
201203,동대문구,49.0,0.0,2012
201203,동작구,48.0,0.0,2012
201203,동작대로,61.0,22.0,2012
201203,마포구,48.0,0.0,2012
201203,서대문구,44.0,0.0,2012
201203,서초구,50.0,0.0,2012
201203,성동구,48.0,0.0,2012
201203,성북구,43.0,0.0,2012
201203,송파구,45.0,0.0,2012
201203,신촌로,55.0,28.0,2012
201203,양천구,47.0,0.0,2012
201203,영등포구,52.0,0.0,2012
201203,영등포로,53.0,25.0,2012
201203,용산구,47.0,0.0,2012
201203,은평구,44.0,0.0,2012
201203,정릉로,51.0,28.0,2012
201203,종로,49.0,33.0,2012
201203,종로구,47.0,23.0,2012
201203,중구,44.0,0.0,2012
201203,중랑구,45.0,0.0,2012
201203,천호대로,51.0,33.0,2012
201203,청계천로,48.0,24.0,2012
201203,한강대로,57.0,24.0,2012
201203,홍릉로,54.0,33.0,2012
201203,홍지문,44.0,30.0,2012
201203,화랑로,53.0,38.0,2012
201202,강남구,50.0,0.0,2012
201202,강남대로,61.0,0.0,2012
201202,강동구,48.0,0.0,2012
201202,강변북로,57.0,0.0,2012
201202,강북구,49.0,0.0,2012
201202,강서구,56.0,31.0,2012
201202,공항대로,66.0,0.0,2012
201202,관악구,51.0,0.0,2012
201202,광진구,52.0,30.0,2012
201202,구로구,50.0,0.0,2012
201202,금천구,53.0,0.0,2012
201202,노원구,49.0,0.0,2012
201202,도봉구,49.0,0.0,2012
201202,도산대로,57.0,26.0,2012
201202,동대문구,54.0,0.0,2012
201202,동작구,46.0,0.0,2012
201202,동작대로,65.0,0.0,2012
201202,마포구,55.0,0.0,2012
201202,서대문구,47.0,0.0,2012
201202,서초구,54.0,0.0,2012
201202,성동구,53.0,0.0,2012
201202,성북구,47.0,0.0,2012
201202,송파구,50.0,0.0,2012
201202,신촌로,60.0,0.0,2012
201202,양천구,49.0,0.0,2012
201202,영등포구,51.0,0.0,2012
201202,영등포로,56.0,0.0,2012
201202,용산구,50.0,0.0,2012
201202,은평구,46.0,0.0,2012
201202,정릉로,55.0,0.0,2012
201202,종로,53.0,0.0,2012
201202,종로구,53.0,24.0,2012
201202,중구,50.0,0.0,2012
201202,중랑구,49.0,0.0,2012
201202,천호대로,52.0,0.0,2012
201202,청계천로,51.0,0.0,2012
201202,한강대로,60.0,0.0,2012
201202,홍릉로,57.0,0.0,2012
201202,홍지문,44.0,0.0,2012
201202,화랑로,56.0,0.0,2012
201201,강남구,64.0,0.0,2012
201201,강남대로,67.0,0.0,2012
201201,강동구,58.0,0.0,2012
201201,강변북로,65.0,0.0,2012
201201,강북구,52.0,0.0,2012
201201,강서구,66.0,38.0,2012
201201,공항대로,78.0,0.0,2012
201201,관악구,58.0,0.0,2012
201201,광진구,62.0,39.0,2012
201201,구로구,57.0,0.0,2012
201201,금천구,58.0,0.0,2012
201201,노원구,62.0,0.0,2012
201201,도봉구,58.0,0.0,2012
201201,도산대로,65.0,34.0,2012
201201,동대문구,63.0,0.0,2012
201201,동작구,51.0,0.0,2012
201201,동작대로,71.0,0.0,2012
201201,마포구,66.0,0.0,2012
201201,서대문구,59.0,0.0,2012
201201,서초구,65.0,0.0,2012
201201,성동구,61.0,0.0,2012
201201,성북구,56.0,0.0,2012
201201,송파구,60.0,0.0,2012
201201,신촌로,75.0,0.0,2012
201201,양천구,59.0,0.0,2012
201201,영등포구,62.0,0.0,2012
201201,영등포로,69.0,0.0,2012
201201,용산구,59.0,0.0,2012
201201,은평구,57.0,0.0,2012
201201,정릉로,64.0,0.0,2012
201201,종로,56.0,0.0,2012
201201,종로구,61.0,0.0,2012
201201,중구,60.0,0.0,2012
201201,중랑구,61.0,0.0,2012
201201,천호대로,62.0,0.0,2012
201201,청계천로,62.0,0.0,2012
201201,한강대로,69.0,0.0,2012
201201,홍릉로,68.0,0.0,2012
201201,홍지문,54.0,0.0,2012
201201,화랑로,65.0,0.0,2012
201112,강남구,46.0,0.0,2011
201112,강남대로,64.0,0.0,2011
201112,강동구,46.0,0.0,2011
201112,강변북로,52.0,0.0,2011
201112,강북구,32.0,0.0,2011
201112,강서구,50.0,0.0,2011
201112,공항대로,60.0,0.0,2011
201112,관악구,44.0,0.0,2011
201112,광진구,52.0,0.0,2011
201112,구로구,45.0,0.0,2011
201112,금천구,39.0,0.0,2011
201112,노원구,50.0,0.0,2011
201112,도봉구,45.0,0.0,2011
201112,도산대로,51.0,0.0,2011
201112,동대문구,50.0,0.0,2011
201112,동작구,41.0,0.0,2011
201112,동작대로,59.0,0.0,2011
201112,마포구,50.0,0.0,2011
201112,서대문구,44.0,0.0,2011
201112,서초구,50.0,0.0,2011
201112,성동구,47.0,0.0,2011
201112,성북구,43.0,0.0,2011
201112,송파구,48.0,0.0,2011
201112,신촌로,58.0,0.0,2011
201112,양천구,40.0,0.0,2011
201112,영등포구,47.0,0.0,2011
201112,영등포로,55.0,0.0,2011
201112,용산구,47.0,0.0,2011
201112,은평구,46.0,0.0,2011
201112,정릉로,49.0,0.0,2011
201112,종로,48.0,0.0,2011
201112,종로구,47.0,0.0,2011
201112,중구,46.0,0.0,2011
201112,중랑구,48.0,0.0,2011
201112,천호대로,53.0,0.0,2011
201112,청계천로,49.0,0.0,2011
201112,한강대로,0.0,0.0,2011
201112,홍릉로,55.0,0.0,2011
201112,홍지문,42.0,0.0,2011
201112,화랑로,55.0,0.0,2011
201111,강남구,38.0,0.0,2011
201111,강남대로,58.0,0.0,2011
201111,강동구,36.0,0.0,2011
201111,강변북로,43.0,0.0,2011
201111,강북구,30.0,0.0,2011
201111,강서구,44.0,0.0,2011
201111,공항대로,50.0,0.0,2011
201111,관악구,39.0,0.0,2011
201111,광진구,39.0,0.0,2011
201111,구로구,41.0,0.0,2011
201111,금천구,27.0,0.0,2011
201111,노원구,38.0,0.0,2011
201111,도봉구,37.0,0.0,2011
201111,도산대로,44.0,0.0,2011
201111,동대문구,42.0,0.0,2011
201111,동작구,36.0,0.0,2011
201111,동작대로,52.0,0.0,2011
201111,마포구,41.0,0.0,2011
201111,서대문구,35.0,0.0,2011
201111,서초구,43.0,0.0,2011
201111,성동구,39.0,0.0,2011
201111,성북구,36.0,0.0,2011
201111,송파구,38.0,0.0,2011
201111,신촌로,46.0,0.0,2011
201111,양천구,32.0,0.0,2011
201111,영등포구,40.0,0.0,2011
201111,영등포로,47.0,0.0,2011
201111,용산구,38.0,0.0,2011
201111,은평구,35.0,0.0,2011
201111,정릉로,42.0,0.0,2011
201111,종로,40.0,0.0,2011
201111,종로구,38.0,0.0,2011
201111,중구,38.0,0.0,2011
201111,중랑구,37.0,0.0,2011
201111,천호대로,42.0,0.0,2011
201111,청계천로,41.0,0.0,2011
201111,한강대로,0.0,0.0,2011
201111,홍릉로,43.0,0.0,2011
201111,홍지문,37.0,0.0,2011
201111,화랑로,47.0,0.0,2011
201110,강남구,47.0,0.0,2011
201110,강남대로,59.0,0.0,2011
201110,강동구,40.0,0.0,2011
201110,강변북로,48.0,0.0,2011
201110,강북구,33.0,0.0,2011
201110,강서구,47.0,0.0,2011
201110,공항대로,56.0,0.0,2011
201110,관악구,44.0,0.0,2011
201110,광진구,42.0,0.0,2011
201110,구로구,49.0,0.0,2011
201110,금천구,35.0,0.0,2011
201110,노원구,45.0,0.0,2011
201110,도봉구,40.0,0.0,2011
201110,도산대로,49.0,0.0,2011
201110,동대문구,47.0,0.0,2011
201110,동작구,39.0,0.0,2011
201110,동작대로,57.0,0.0,2011
201110,마포구,45.0,0.0,2011
201110,서대문구,40.0,0.0,2011
201110,서초구,48.0,0.0,2011
201110,성동구,46.0,0.0,2011
201110,성북구,40.0,0.0,2011
201110,송파구,44.0,0.0,2011
201110,신촌로,48.0,0.0,2011
201110,양천구,36.0,0.0,2011
201110,영등포구,46.0,0.0,2011
201110,영등포로,52.0,0.0,2011
201110,용산구,41.0,0.0,2011
201110,은평구,40.0,0.0,2011
201110,정릉로,45.0,0.0,2011
201110,종로,42.0,0.0,2011
201110,종로구,43.0,0.0,2011
201110,중구,42.0,0.0,2011
201110,중랑구,41.0,0.0,2011
201110,천호대로,45.0,0.0,2011
201110,청계천로,44.0,0.0,2011
201110,한강대로,32.0,0.0,2011
201110,홍릉로,48.0,0.0,2011
201110,홍지문,42.0,0.0,2011
201110,화랑로,50.0,0.0,2011
201109,강남구,34.0,0.0,2011
201109,강남대로,44.0,0.0,2011
201109,강동구,28.0,0.0,2011
201109,강변북로,34.0,0.0,2011
201109,강북구,25.0,0.0,2011
201109,강서구,32.0,0.0,2011
201109,공항대로,37.0,0.0,2011
201109,관악구,29.0,0.0,2011
201109,광진구,29.0,0.0,2011
201109,구로구,29.0,0.0,2011
201109,금천구,28.0,0.0,2011
201109,노원구,29.0,0.0,2011
201109,도봉구,28.0,0.0,2011
201109,도산대로,33.0,0.0,2011
201109,동대문구,31.0,0.0,2011
201109,동작구,27.0,0.0,2011
201109,동작대로,40.0,0.0,2011
201109,마포구,31.0,0.0,2011
201109,서대문구,27.0,0.0,2011
201109,서초구,31.0,0.0,2011
201109,성동구,32.0,0.0,2011
201109,성북구,27.0,0.0,2011
201109,송파구,29.0,0.0,2011
201109,신촌로,34.0,0.0,2011
201109,양천구,25.0,0.0,2011
201109,영등포구,31.0,0.0,2011
201109,영등포로,35.0,0.0,2011
201109,용산구,30.0,0.0,2011
201109,은평구,28.0,0.0,2011
201109,정릉로,34.0,0.0,2011
201109,종로,32.0,0.0,2011
201109,종로구,29.0,0.0,2011
201109,중구,30.0,0.0,2011
201109,중랑구,30.0,0.0,2011
201109,천호대로,32.0,0.0,2011
201109,청계천로,30.0,0.0,2011
201109,한강대로,26.0,0.0,2011
201109,홍릉로,35.0,0.0,2011
201109,홍지문,31.0,0.0,2011
201109,화랑로,39.0,0.0,2011
201108,강남구,30.0,0.0,2011
201108,강남대로,46.0,0.0,2011
201108,강동구,25.0,0.0,2011
201108,강변북로,38.0,0.0,2011
201108,강북구,26.0,0.0,2011
201108,강서구,28.0,0.0,2011
201108,공항대로,34.0,0.0,2011
201108,관악구,30.0,0.0,2011
201108,광진구,26.0,0.0,2011
201108,구로구,29.0,0.0,2011
201108,금천구,30.0,0.0,2011
201108,노원구,28.0,0.0,2011
201108,도봉구,25.0,0.0,2011
201108,도산대로,31.0,0.0,2011
201108,동대문구,28.0,0.0,2011
201108,동작구,25.0,0.0,2011
201108,동작대로,38.0,0.0,2011
201108,마포구,27.0,0.0,2011
201108,서대문구,25.0,0.0,2011
201108,서초구,27.0,0.0,2011
201108,성동구,27.0,0.0,2011
201108,성북구,24.0,0.0,2011
201108,송파구,24.0,0.0,2011
201108,신촌로,31.0,0.0,2011
201108,양천구,25.0,0.0,2011
201108,영등포구,27.0,0.0,2011
201108,영등포로,33.0,0.0,2011
201108,용산구,28.0,0.0,2011
201108,은평구,26.0,0.0,2011
201108,정릉로,32.0,0.0,2011
201108,종로,32.0,0.0,2011
201108,종로구,26.0,0.0,2011
201108,중구,26.0,0.0,2011
201108,중랑구,27.0,0.0,2011
201108,천호대로,31.0,0.0,2011
201108,청계천로,29.0,0.0,2011
201108,한강대로,33.0,0.0,2011
201108,홍릉로,33.0,0.0,2011
201108,홍지문,29.0,0.0,2011
201108,화랑로,36.0,0.0,2011
201107,강남구,29.0,0.0,2011
201107,강남대로,45.0,0.0,2011
201107,강동구,26.0,0.0,2011
201107,강변북로,44.0,0.0,2011
201107,강북구,26.0,0.0,2011
201107,강서구,28.0,0.0,2011
201107,공항대로,35.0,0.0,2011
201107,관악구,30.0,0.0,2011
201107,광진구,27.0,0.0,2011
201107,구로구,28.0,0.0,2011
201107,금천구,31.0,0.0,2011
